genes	logFC	logCPM	LR	PValue	FDR
Bra000420	0.178627536632382	4.61686291189658	0.285183035146119	0.593324020951286	0.73006510076296
Bra032624	-0.499333239822852	3.22297265445719	0.28513246156264	0.593356782919684	0.730078014094933
Bra004277	0.467275016406212	0.588462016273625	0.284967034795692	0.593463973779928	0.730172925716816
Bra039378	-0.13654438968251	4.19779757199677	0.284944681679541	0.593478460896923	0.730172925716816
Bra022055	0.192823411819449	0.211480129702391	0.28483242025861	0.593551228880786	0.730235052206916
Bra020543	0.1030832105609	3.66658695524242	0.284776494433252	0.593587486941805	0.730252258240252
Bra032432	0.0743211689219152	5.94697504139201	0.284651283137755	0.593668681031293	0.730324742795025
Bra024282	-0.133364258593351	6.14191779757911	0.284607737409587	0.593696923922152	0.730332084367074
Bra037570	-0.270705052805437	3.77092841419874	0.284569802335142	0.593721530117152	0.730334951900318
Bra010569	-0.067066588751812	6.68998089070922	0.28450926166958	0.593760803560201	0.730355860676357
Bra040604	-0.159016803068329	5.6361907724502	0.284438849021441	0.593806487826725	0.730371714622585
Bra034281	-0.129337328082047	5.38833865550006	0.284420729732631	0.593818244935317	0.730371714622585
Bra002847	-0.368013392665277	-0.357575340150845	0.284351719983547	0.5938630278703	0.730399395858036
Bra019491	0.154444743594935	5.00224244288415	0.284093534605319	0.594030635675301	0.730578133159012
Bra040279	0.236677074828572	0.128517514228645	0.284030009421144	0.594071889704676	0.730601464656685
Bra013423	-0.191990862677723	3.96999191743556	0.28378425008853	0.594231544621444	0.730770400716525
Bra035847	-0.0840342474043416	5.92646210785558	0.283626103267117	0.594334329946084	0.730869389991083
Bra018693	-0.128765181814045	6.06480978021087	0.283516366639816	0.594405673358469	0.730929708300045
Bra018257	0.0751149303008215	4.52605545339435	0.283351634040876	0.594512804747842	0.730977974714646
Bra038746	0.235173088674138	2.10855331212704	0.283338207426056	0.594521538307925	0.730977974714646
Bra040361	-0.0588164393781843	5.13686259008172	0.283327010748668	0.594528821571987	0.730977974714646
Bra033654	0.0606074669814627	6.38742355500409	0.283318890922313	0.594534103507959	0.730977974714646
Bra005733	-0.0987439450070996	4.58877468521297	0.283245295634075	0.594581981573077	0.731009428147461
Bra018410	-0.126740228797034	3.24352413041357	0.28314191195453	0.59464925222297	0.731049369075702
Bra016357	0.119753171486662	6.21287882055659	0.283126837650002	0.594659062227376	0.731049369075702
Bra000808	0.0761053759808269	5.83126830091233	0.283091976879959	0.594681750083802	0.731049849649342
Bra013045	-0.0984923921832245	3.45814762778076	0.282962328045457	0.594766143014731	0.731126182176964
Bra014777	0.0619308586640888	5.09749431773963	0.282812227900429	0.594863879402071	0.731218911031968
Bra027975	0.373585379343647	1.70116678910435	0.282762934385048	0.594895983697843	0.731230959642392
Bra002926	-0.0700145654119696	7.26053179326377	0.282679982498163	0.594950017405105	0.731251564195646
Bra004731	0.0977159282865387	2.4166783956784	0.282668722482207	0.594957352806998	0.731251564195646
Bra023431	0.176316377549372	4.90872233117177	0.282620427064487	0.59498881725931	0.731262823836301
Bra002853	0.190262384513639	2.1644979132502	0.282445488884235	0.595102818313208	0.731370654783925
Bra020445	-0.110286029254228	3.28173134109693	0.282417338901411	0.595121166894816	0.731370654783925
Bra003091	-0.0647139036857365	6.23872449925608	0.282366551337141	0.59515427395872	0.731383927297022
Bra008185	0.204644013552385	4.15794554351759	0.282325666085057	0.595180928742511	0.731389269917946
Bra019047	0.458732306391524	2.32677032458708	0.282131481943878	0.595307559202763	0.731517462843152
Bra013571	-0.284545344709775	0.730356729604886	0.282031261493245	0.595372936358738	0.731570380556682
Bra030301	-0.361497378106691	0.016904665615056	0.281930077867713	0.595438956935091	0.731624084883482
Bra039280	-0.0836131065609432	5.78450292236221	0.281814407979383	0.595514448156035	0.731689421461193
Bra002674	0.198975922100344	3.1774344214616	0.281622300975656	0.595639869467309	0.73181609833713
Bra039192	0.583561963761282	1.19461372933474	0.281485735768527	0.595729062430861	0.73189825645148
Bra008043	-0.0711531701899315	6.721935751512	0.281231235916088	0.595895354442183	0.732038704578786
Bra018958	0.0703222984308701	6.17137628680406	0.281213304245902	0.595907074757973	0.732038704578786
Bra036714	-0.0864487626089898	6.90329404591216	0.281208275651586	0.595910361582572	0.732038704578786
Bra000689	-0.0618056347597669	5.08713009193062	0.280955368146575	0.596075717322237	0.732214399754381
Bra001368	-0.124868247531111	8.58049143378105	0.280872861713959	0.596129682221556	0.732253255319877
Bra012040	-0.111183552584481	5.31732924469566	0.280526135261255	0.596356576282089	0.732504516785706
Bra101947	-0.314030410109454	1.01628238065485	0.280346447416576	0.596474232720462	0.732614657091716
Bra037327	-0.0683861910465166	4.41624192875653	0.280309364056148	0.596498520261689	0.732614657091716
Bra038238	-0.0896444700252318	4.89005183626301	0.280286830921355	0.596513279217996	0.732614657091716
Bra035031	-0.230429040791243	5.16016937879678	0.280004632530606	0.596698180421379	0.732814295294443
Bra023273	-0.196300180896938	4.26184158103943	0.279952345268484	0.596732453023502	0.732828936148084
Bra003734	0.096035159392399	3.29587904744903	0.279615436610001	0.596953383998577	0.733048842928898
Bra022573	-0.376257433638656	-0.526339738481853	0.279611089312041	0.596956235892323	0.733048842928898
Bra038853	0.13606747393623	1.65706765179832	0.279417152884704	0.597083490016912	0.733129668771328
Bra023017	0.10355501126564	6.47437183733221	0.279416101258825	0.597084180210084	0.733129668771328
Bra004944	0.0694206736559895	4.61844737255127	0.279378370940556	0.597108944115867	0.733129668771328
Bra036265	0.0743000167047743	6.97408307283322	0.279374480492145	0.597111497693279	0.733129668771328
Bra013129	-0.342359035697765	2.05865158023582	0.278936819769854	0.597398910812881	0.733455086643772
Bra019612	0.0642766786040369	6.29836262631799	0.278489653564833	0.597692864203776	0.733788509647614
Bra032690	-0.102865766255985	3.95400091881942	0.278228144772811	0.597864911936116	0.733972249509471
Bra007856	-0.0899631546946768	6.45350005013256	0.277956404866615	0.598043800290979	0.734154424339066
Bra003042	0.506229186710795	-0.792777990007433	0.277934709011575	0.598058087646693	0.734154424339066
Bra034373	-0.179211961459137	5.24147905441469	0.277890956082928	0.59808690239891	0.734162308833884
Bra006180	0.124982382043252	2.93732380327061	0.27779677461254	0.598148938157792	0.734191734928227
Bra016906	-0.0702653000398574	5.19794719019703	0.27778657091563	0.598155659968975	0.734191734928227
Bra032526	-0.199642378571721	2.24387984207702	0.27767604839066	0.598228478155316	0.734253626072637
Bra035278	0.176837935654827	0.309370524666487	0.277539430772727	0.598318514786872	0.734330921254464
Bra008345	0.181859996570821	0.802344037063393	0.27748471717625	0.598354581237681	0.734330921254464
Bra002107	0.295807440833792	2.4780547012599	0.277478552855527	0.598358644957887	0.734330921254464
Bra040591	-0.0577226747129313	5.73744773743361	0.277425843582932	0.59839339497517	0.734346080811876
Bra017583	-0.20845332964719	1.3930933494631	0.277332342212347	0.598455048665704	0.734375966991318
Bra006595	0.0802389507723933	6.26962663114675	0.277290718680511	0.598482498997411	0.734375966991318
Bra038449	-0.444369967752483	0.870761509967293	0.277256265555906	0.598505222502978	0.734375966991318
Bra004929	-0.132988008789427	2.65866221904704	0.277253052515867	0.598507341750542	0.734375966991318
Bra009478	0.288071652286097	1.71965198681998	0.277151946581355	0.598574036920979	0.73443031766066
Bra035786	-0.087782607669901	7.70201592112177	0.276723668826598	0.598856725469873	0.734749670994302
Bra018906	0.136644137589177	5.2458414391738	0.276628580354568	0.598919527348835	0.734799227031367
Bra037794	-1.66835332179091	-0.00376452729238551	0.276281600826582	0.59914880946834	0.735032332937763
Bra013186	0.0852541200213002	6.02725738420932	0.276273198544146	0.599154363927613	0.735032332937763
Bra102301	-0.129701498067169	0.836473369723224	0.276188435138799	0.599210404122876	0.735060200027323
Bra005441	-0.0653765261955652	6.95713525355629	0.276138879605089	0.59924317218702	0.735060200027323
Bra024126	-0.184662622267918	1.69835180169739	0.276137117719514	0.599244337283994	0.735060200027323
Bra100623	-0.260016954043763	0.206984827914344	0.276064206375231	0.599292556145436	0.735075744581766
Bra008923	0.0894063759190681	4.00942869310967	0.276050155895895	0.599301849160191	0.735075744581766
Bra011638	0.12598528876468	4.756099278389	0.276012036660148	0.599327062818027	0.735079171353234
Bra026695_Bra026693	-0.226668064032473	2.49805248871589	0.275967259683298	0.599356683022194	0.735080156312858
Bra032484	-0.212025153175348	0.0662134944808785	0.275943040205632	0.599372705611003	0.735080156312858
Bra026010	-0.251231850174651	0.750797852811057	0.275630266317833	0.599579704322554	0.735303537947756
Bra019486	0.363697456686334	0.230744358585803	0.275600063716389	0.599599700813469	0.735303537947756
Bra015006	-0.067899292051263	6.08326534084389	0.275204591728169	0.599861663338572	0.735597275531352
Bra034191	0.432730522367313	1.62319337100277	0.275099443634502	0.599931354326197	0.735655221568293
Bra012982	0.32780430836774	2.27324273940893	0.275003378064412	0.599995040365236	0.735697157061925
Bra027217	0.0744227567710617	6.04616540600551	0.274967416783902	0.600018884308371	0.735697157061925
Bra039227	-0.174757969661626	6.96338988160685	0.27494632650729	0.600032869033243	0.735697157061925
Bra017802	0.0600713428046649	5.62082219701867	0.274659546606276	0.600223097457318	0.735900162861499
Bra005067	-0.0778125152838699	4.53650479947428	0.274617494600776	0.600251002266446	0.735900162861499
Bra002038	0.134192093417808	5.00620630140518	0.27459523446943	0.600265774714611	0.735900162861499
Bra023380	-0.228757207867607	1.57365142509085	0.274505294749929	0.60032546901004	0.735945827348371
Bra005875	0.070085823632389	5.20207786886436	0.274425888053173	0.600378182746156	0.735982931193383
Bra006127	0.119482420311421	2.73345968960535	0.274268374802467	0.600482775893385	0.73608362706907
Bra030253	-0.247504246767508	5.73215862062651	0.274086471506791	0.600603612334088	0.736183660059091
Bra032930	0.100364908566537	2.99027019373495	0.27406171728056	0.600620060254442	0.736183660059091
Bra019475	0.0603022689112166	4.62913724289178	0.274044137886449	0.600631741439616	0.736183660059091
Bra003948	-0.142119606586852	3.5395872101302	0.273862648405618	0.600752365784	0.736295825464603
Bra009039	0.098292337563951	7.54733651799482	0.273838878378292	0.600768167957698	0.736295825464603
Bra017625	0.189458007034695	6.28801438644916	0.273790788419461	0.600800140550033	0.736307487317831
Bra031336	-0.200215577545758	3.61595745587221	0.273602336575692	0.60092546717363	0.736417240518641
Bra002661	-0.111590898935739	4.89622676277335	0.273588582152264	0.600934616466168	0.736417240518641
Bra102642	-0.125063740690248	1.05447370649742	0.273545150432895	0.600963508695319	0.736425121826634
Bra031151	0.0829297277983894	3.79789565318309	0.273492090806911	0.600998809693691	0.736434636813549
Bra003427	0.136079900496367	5.97502547889148	0.273465960794468	0.601016195804951	0.736434636813549
Bra016151	0.148464121423792	5.41631119231514	0.273363549828858	0.601084347128603	0.736490619578665
Bra010953	-0.0937519114141905	6.52003215192639	0.273322846319537	0.60111143856696	0.73649629059398
Bra002382	-0.088316573600146	6.94331068077841	0.273025836908666	0.601309199857916	0.736711062207746
Bra000153	0.0588789452702859	5.34546123686085	0.272959390519844	0.60135346138655	0.736713872366448
Bra027438	-0.0634486289728018	5.97491637535704	0.27295492995686	0.601356432919854	0.736713872366448
Bra002427	-0.0709731648290972	6.82077006142883	0.272864006937311	0.601417010661398	0.736741114504996
Bra011224	0.255414384387523	1.29123057381467	0.272854101637265	0.601423610874012	0.736741114504996
Bra039732	0.217912132500298	2.52183612718257	0.272812984100199	0.601451010411157	0.736747152295845
Bra009730	0.441818455825525	0.903487061170991	0.272754097597868	0.601490255250133	0.736767698990776
Bra021883	0.267757787972941	2.05045850162254	0.272595024050545	0.601596296587808	0.736845441203162
Bra024895	-0.120083156313295	7.8149382630316	0.2725914633305	0.60159867067946	0.736845441203162
Bra026403	0.0759889721789731	4.41231169586571	0.272310460202355	0.601786090315626	0.737047461456049
Bra004715	0.301104958110047	5.95861585950172	0.272180762326911	0.601872635937823	0.737121187973669
Bra022384	-0.0709438572875531	4.71569941668204	0.272152870896555	0.601891250935769	0.737121187973669
Bra016021	-0.381127280866689	1.92395583192679	0.272015844930777	0.601982720958409	0.737205672582951
Bra024831	0.085241693716505	3.97736647020392	0.271840562901815	0.602099771082387	0.737321475852627
Bra008205	0.186314297775336	0.823078956232936	0.271782399808899	0.602138621934392	0.737341512506552
Bra011678	-0.236362892179777	2.44468574890094	0.271646859896578	0.602229178235889	0.737424860577387
Bra003945	-0.294139565236252	0.435788837148304	0.271530942526596	0.602306647208818	0.737492177691135
Bra005214	0.308178121167784	-0.375670227517041	0.271403454872811	0.602391873024049	0.737561556777468
Bra021272	0.425312847793111	0.204477439709689	0.271351760222387	0.602426438279098	0.737561556777468
Bra035378	0.0665187209117729	5.1117920808326	0.271345244222481	0.602430795452484	0.737561556777468
Bra024074	0.227426980004147	4.41090304278164	0.271239116241716	0.602501771364742	0.737574988991642
Bra032132	0.079815147203227	5.49099269270886	0.271189368706295	0.602535047429877	0.737574988991642
Bra025666	-0.351879744508938	3.15071383075021	0.271171112241419	0.602547260129908	0.737574988991642
Bra011359	-0.0807363734259499	5.38244482243762	0.271168526794035	0.60254898971254	0.737574988991642
Bra029813	0.207993493588689	2.48075975893323	0.271160668833232	0.602554246504442	0.737574988991642
Bra007178	-0.0703611911970882	4.02093442031507	0.271029614816342	0.602641932851283	0.737643302440073
Bra015820	-0.349268934443141	5.72819188110426	0.27101001286114	0.602655050552422	0.737643302440073
Bra031285	0.13802363671471	0.615911090948673	0.270883866306924	0.602739482723339	0.737719106318132
Bra013349	-0.0787112473941952	4.52724192356885	0.270801240324438	0.602794799331296	0.737759270061414
Bra015469	-0.136826122739512	6.65581317688277	0.270691861781899	0.602868042793911	0.737821370626502
Bra035885	-0.256687752685228	3.98698826527146	0.270349213046742	0.603097613418597	0.738048134656124
Bra026026	-0.121899188730293	1.90025751099389	0.270348113083116	0.603098350678832	0.738048134656124
Bra036610	-0.486055478195031	-0.325524747343621	0.270283844297261	0.603141430702595	0.738064173612008
Bra010973	0.651953088957787	-0.0669281935374374	0.270261397252597	0.603156478719009	0.738064173612008
Bra017261	-0.505420915157806	2.01501798195104	0.270184069051567	0.603208323961713	0.738100067838503
Bra011819	-0.0894686417734458	7.60968159927253	0.270116566407346	0.603253589294203	0.738127908351584
