logFC	logCPM	LR	PValue	FDR	V1
-5.0821593893178	3.12106748893065	35.3029121064522	2.82209771455308e-09	9.12412412092157e-05	Bra003148
7.38474433539388	2.14747158468945	32.0543619421362	1.49918104428606e-08	0.000242350111714062	Bra018865
-4.89413331476233	4.35303230844852	29.2919764607369	6.22529265173042e-08	0.000670899789076987	Bra039316
4.54124165849803	3.16355433542024	28.5918518861588	8.93574059773824e-08	0.000722253573163687	Bra039178
-3.22642774305904	4.88884242638996	27.7735041100413	1.36381165753477e-07	0.000757250203343257	Bra016733
-5.5049374509709	3.94569854429271	27.7155190872107	1.40530797688273e-07	0.000757250203343257	Bra019280
-3.21060366342073	6.04107734822024	26.435220078762	2.72525740875224e-07	0.00125871853260527	Bra034611
-4.18386922791485	7.82680902552727	25.9825829267679	3.44511466437241e-07	0.0013923000276728	Bra005104
2.19236475922946	3.75014227946898	25.4317192374047	4.58320078273245e-07	0.00164643849451692	Bra036392
-5.27004189442402	4.84123069284113	24.8757017481356	6.11483141362774e-07	0.00197698614433998	Bra004793
-3.83864034584357	8.11887095062626	24.1076421361949	9.10980505149838e-07	0.00267753733745449	Bra026124
-4.48866371347647	3.95924760603587	23.8524238135684	1.04010830975472e-06	0.00280231181355665	Bra023373
-2.98040638935897	1.85041166500165	23.6107300400625	1.17928089214705e-06	0.00293287157876972	Bra003816
-2.71206122071275	4.2056837639538	23.038095567895	1.58822875688368e-06	0.00366778742420044	Bra028487
-3.0636909324094	2.52980411599512	22.839595049367	1.76100091546735e-06	0.00369448495832661	Bra033900
-2.97971116155127	5.23430312151261	22.7091185396912	1.88471376631286e-06	0.00369448495832661	Bra015120
2.2907333130283	3.39857597038194	22.6509896724133	1.94260135138265e-06	0.00369448495832661	Bra000340
-3.6848604498117	5.01207985262917	22.3651200113982	2.25431212145569e-06	0.00404912028882133	Bra020591
-3.35620754509954	4.35614515170118	21.8361328169976	2.96954960526953e-06	0.0047619887868654	Bra010619
3.74300169814557	3.3171139977609	21.6277137794162	3.31033973614124e-06	0.0047619887868654	Bra035482
-3.45800346138137	4.54728255715164	21.6018139660992	3.35534345966039e-06	0.0047619887868654	Bra039501
5.64320518584469	5.24837884661163	21.4896801814942	3.55737946153209e-06	0.0047619887868654	Bra001338
-2.84264150177098	5.27797997729575	21.462009386596	3.60908534223665e-06	0.0047619887868654	Bra040159
6.71627806676721	4.27839034849152	21.3856728822314	3.75567207559388e-06	0.0047619887868654	Bra029728
1.3961412952308	4.30951336345969	21.3845289608861	3.75791355586957e-06	0.0047619887868654	Bra035708
2.48748547031697	6.32783114602333	21.3483487956849	3.82950445264608e-06	0.0047619887868654	Bra029492
-3.3392217264475	3.76422101395479	21.0939923793805	4.37296950675142e-06	0.00501238566850198	Bra020176
1.87867888513999	5.4657522673663	21.0901695316187	4.38170224095433e-06	0.00501238566850198	Bra040774
3.00671034677254	0.708189143818945	21.0408406559837	4.49596932932967e-06	0.00501238566850198	Bra016136
-2.13799565294697	6.78801570112835	20.8934376203012	4.85555205960977e-06	0.00513341045629906	Bra026515
-3.40009762733956	2.98033602840252	20.867371680564	4.92207862872386e-06	0.00513341045629906	Bra025021
-3.15545371258538	3.38527127070961	20.6876483363424	5.406362525562e-06	0.00546228458793579	Bra022372
-6.83489157607676	4.72766733878084	20.5518820399625	5.80367035067425e-06	0.00567129069024439	Bra016515
-2.61239072905676	4.52944616039634	20.4170706727119	6.22718403936119e-06	0.00567129069024439	Bra003373
-2.92769906949238	3.40405457379758	20.34032910914	6.48198641115359e-06	0.00567129069024439	Bra039847
1.97752493044322	5.21421314420782	20.3313744150483	6.51239217616637e-06	0.00567129069024439	Bra007775
-3.59965386394621	2.7521632708287	20.3206475946789	6.54900374692214e-06	0.00567129069024439	Bra012131
1.32218950027282	6.745652734384	20.243097408538	6.81990830917933e-06	0.00567129069024439	Bra008695
